SAT_band_1,SAT_band_2,SAT_band_3,SAT_band_4,sensor_id,UAV_band_1,UAV_band_2,UAV_band_3,UAV_band_4
1128.0,1200.0,1481.0,2143.0,0,3281.0,3463.0,6257.0,6829.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3281.0,3463.0,6257.0,6829.0
1186.0,1226.0,1445.0,2039.0,0,3240.0,3584.0,5977.0,5853.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3240.0,3584.0,5977.0,5853.0
1262.0,1390.0,1445.0,2205.0,0,2980.0,3412.0,5055.0,4394.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,2980.0,3412.0,5055.0,4394.0
1262.0,1390.0,1445.0,2205.0,0,2891.0,3256.0,4739.0,3800.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,2891.0,3256.0,4739.0,3800.0
1086.0,1226.0,1684.0,2375.0,0,1570.0,1497.0,2832.0,2688.0
0.12001749873161316,0.13090750575065613,0.0,0.3115274906158447,1,1570.0,1497.0,2832.0,2688.0
1298.0,1312.0,1684.0,2692.0,0,3619.0,4220.0,7067.0,5890.0
0.12001749873161316,0.13090750575065613,0.0,0.3115274906158447,1,3619.0,4220.0,7067.0,5890.0
1776.0,2064.0,2223.0,2900.0,0,4064.0,4463.0,5540.0,3744.0
0.12001749873161316,0.13090750575065613,0.0,0.3115274906158447,1,4064.0,4463.0,5540.0,3744.0
2120.0,2274.0,2223.0,2750.0,0,4725.0,5184.0,6294.0,4160.0
0.14146749675273895,0.15367749333381653,0.0,0.30404749512672424,1,4725.0,5184.0,6294.0,4160.0
1846.0,2100.0,2330.0,2680.0,0,3548.0,3720.0,4404.0,3784.0
0.14146749675273895,0.15367749333381653,0.0,0.30404749512672424,1,3548.0,3720.0,4404.0,3784.0
1846.0,2100.0,2330.0,2680.0,0,3929.0,3984.0,4393.0,3538.0
0.14146749675273895,0.15367749333381653,0.0,0.30404749512672424,1,3929.0,3984.0,4393.0,3538.0
2014.0,2154.0,2330.0,2646.0,0,4111.0,4378.0,5187.0,3780.0
0.17279000580310822,0.18929000198841095,0.0,0.3139750063419342,1,4111.0,4378.0,5187.0,3780.0
2198.0,2470.0,2643.0,2909.0,0,3655.0,4007.0,5360.0,4761.0
0.17279000580310822,0.18929000198841095,0.0,0.3139750063419342,1,3655.0,4007.0,5360.0,4761.0
2182.0,2414.0,2643.0,2798.0,0,4041.0,4523.0,5405.0,4671.0
0.17279000580310822,0.18929000198841095,0.0,0.3139750063419342,1,4041.0,4523.0,5405.0,4671.0
2282.0,2476.0,2813.0,2854.0,0,4232.0,4776.0,5731.0,5059.0
0.1903350055217743,0.2167624980211258,0.0,0.3362500071525574,1,4232.0,4776.0,5731.0,5059.0
2384.0,2634.0,2813.0,3016.0,0,4587.0,5135.0,6106.0,5458.0
0.1903350055217743,0.2167624980211258,0.0,0.3362500071525574,1,4587.0,5135.0,6106.0,5458.0
2384.0,2634.0,2813.0,3016.0,0,4685.0,5171.0,6391.0,6001.0
0.1903350055217743,0.2167624980211258,0.0,0.3362500071525574,1,4685.0,5171.0,6391.0,6001.0
2436.0,2658.0,2977.0,3024.0,0,4763.0,5278.0,6366.0,6066.0
0.1903350055217743,0.2167624980211258,0.0,0.3362500071525574,1,4763.0,5278.0,6366.0,6066.0
2482.0,2674.0,2977.0,3119.0,0,4716.0,5220.0,6258.0,6035.0
0.1903350055217743,0.2167624980211258,0.0,0.3362500071525574,1,4716.0,5220.0,6258.0,6035.0
2612.0,2846.0,3182.0,3260.0,0,5058.0,5572.0,6707.0,6431.0
0.1903350055217743,0.2167624980211258,0.0,0.3362500071525574,1,5058.0,5572.0,6707.0,6431.0
2676.0,2922.0,3182.0,3340.0,0,5513.0,6046.0,7371.0,7028.0
0.19432249665260315,0.22578249871730804,0.0,0.3551974892616272,1,5513.0,6046.0,7371.0,7028.0
2676.0,2922.0,3182.0,3340.0,0,5210.0,5659.0,7135.0,6943.0
0.19432249665260315,0.22578249871730804,0.0,0.3551974892616272,1,5210.0,5659.0,7135.0,6943.0
2580.0,2886.0,3023.0,3420.0,0,5291.0,5703.0,7083.0,6808.0
0.19432249665260315,0.22578249871730804,0.0,0.3551974892616272,1,5291.0,5703.0,7083.0,6808.0
2454.0,2646.0,3023.0,3484.0,0,4920.0,5226.0,7079.0,7282.0
0.18060000240802765,0.20163750648498535,0.0,0.3731274902820587,1,4920.0,5226.0,7079.0,7282.0
2214.0,2292.0,2629.0,3548.0,0,4131.0,4103.0,6933.0,8397.0
0.18060000240802765,0.20163750648498535,0.0,0.3731274902820587,1,4131.0,4103.0,6933.0,8397.0
1942.0,2010.0,2629.0,3492.0,0,3888.0,3735.0,6857.0,8625.0
0.18060000240802765,0.20163750648498535,0.0,0.3731274902820587,1,3888.0,3735.0,6857.0,8625.0
2106.0,2282.0,2792.0,3492.0,0,4328.0,4440.0,6951.0,7688.0
0.13013750314712524,0.13500499725341797,0.0,0.3285225033760071,1,4328.0,4440.0,6951.0,7688.0
2106.0,2282.0,2792.0,3492.0,0,4010.0,4060.0,6559.0,7399.0
0.13013750314712524,0.13500499725341797,0.0,0.3285225033760071,1,4010.0,4060.0,6559.0,7399.0
1448.0,1478.0,1660.0,2284.0,0,3640.0,3602.0,5817.0,6833.0
0.10442499816417694,0.10816500335931778,0.0,0.2808375060558319,1,3640.0,3602.0,5817.0,6833.0
1396.0,1488.0,1660.0,2370.0,0,3324.0,3204.0,5461.0,6605.0
0.10714749991893768,0.10503000020980835,0.0,0.2967599928379059,1,3324.0,3204.0,5461.0,6605.0
1352.0,1418.0,1635.0,2388.0,0,3427.0,3406.0,6189.0,7437.0
0.10714749991893768,0.10503000020980835,0.0,0.2967599928379059,1,3427.0,3406.0,6189.0,7437.0
1376.0,1398.0,1635.0,2244.0,0,3452.0,3429.0,5358.0,5840.0
0.10714749991893768,0.10503000020980835,0.0,0.2967599928379059,1,3452.0,3429.0,5358.0,5840.0
1376.0,1398.0,1635.0,2244.0,0,3165.0,3039.0,5495.0,6529.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3165.0,3039.0,5495.0,6529.0
1422.0,1420.0,1613.0,2270.0,0,2957.0,2798.0,5038.0,5735.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,2957.0,2798.0,5038.0,5735.0
1312.0,1434.0,1613.0,2378.0,0,3175.0,3137.0,5339.0,5595.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3175.0,3137.0,5339.0,5595.0
1260.0,1382.0,1706.0,2337.0,0,3051.0,3095.0,5102.0,5003.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3051.0,3095.0,5102.0,5003.0
1398.0,1470.0,1706.0,2216.0,0,3237.0,3557.0,5542.0,4987.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3237.0,3557.0,5542.0,4987.0
1398.0,1470.0,1706.0,2216.0,0,3316.0,3746.0,5963.0,5257.0
